folder,tempo,zcr,beats,spec_centroid,rms_mode,rms_max,rms_avg,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,SpecCon0,SpecCon1,SpecCon2,SpecCon3,ton0,ton1,ton2,ton3,ton4,ton5,chr0,chr1,chr2,chr3,chr4,chr5,chr6,chr7,chr8,chr9,chr10,chr11
Dua Lipa-Dance The Night - From Barbie The Album,112.34714673913044,0.10902609753964553,382,2608.7748096989785,0.3,0.5,0.23140916,-60.348366,79.80983,7.529909,22.222347,10.613778,3.7022972,4.625518,3.7226064,3.0939682,5.504942,14.858397342158383,18.645694363924115,20.01217796307458,39.76619231978877,0.04754331966314952,-0.03354645777416955,0.020923045769258547,0.004777817224431133,-0.0008073540049243287,-0.010864039786430633,0.353664,0.39730605,0.44495776,0.36863554,0.41988185,0.3781245,0.4833454,0.34011096,0.34808856,0.38651815,0.38498387,0.48051822
Dua Lipa-Dont Start Now,123.046875,0.09833502662556054,352,2435.370800329062,0.2,0.6,0.23295324,-78.6541,77.58538,11.52906,23.620035,14.124583,9.991854,4.487174,6.078856,0.5573399,8.85622,15.667710922594686,19.39976515860808,20.035595204188876,39.07632579312312,0.10533078919650853,-0.02739433641554113,0.05378601709295723,-0.03524393716036217,-0.0004763859883333255,-0.015910693590281966,0.3409657,0.36570022,0.4665038,0.39002463,0.47372973,0.38877815,0.4621919,0.4110135,0.39105186,0.45190594,0.39517164,0.47863746
Dua Lipa-Houdini,117.45383522727273,0.10871802227082307,360,2482.254410429535,0.2,0.6,0.25675213,-36.634224,82.56901,3.7730057,21.491299,-2.3672407,11.766279,-1.8067282,4.6460214,-0.9068344,4.773842,14.571852427836829,17.79282510870909,19.57202947497568,41.18743549597142,0.06384014681473188,0.04020922705369815,-0.028313144563526103,-0.027832521999162113,-0.014277964467048475,-0.003932794810368223,0.4539992,0.42653355,0.59798384,0.43144187,0.4691779,0.3967298,0.33957726,0.4680483,0.38166076,0.52732146,0.39655295,0.37107378
Dua Lipa-Physical,143.5546875,0.09301180405719531,506,2100.9435570337528,0.3,0.6,0.27839977,-81.96816,100.723,8.690099,20.403486,4.5720043,10.541843,4.2318788,3.486236,2.8326533,5.078716,14.46030719255188,16.69158549083831,19.77355673358554,42.61859895565145,0.03995256648213575,0.04870690856183617,-0.034081542129180215,0.013965534913623,0.011581719728533354,0.0015482523476025643,0.46318814,0.38225564,0.45866746,0.41004115,0.5040524,0.4048274,0.36719406,0.44994548,0.43869862,0.55307263,0.40432253,0.48643142
Dua Lipa-Were Good,135.99917763157896,0.09902823697191623,403,2309.8194200157573,0.2,0.6,0.18322238,-122.691216,84.02383,12.838955,19.205439,10.860535,5.1820917,-4.8079295,4.627269,-1.911684,4.259114,16.38274331676491,19.67519441653097,21.513805521685136,43.25662724232855,-0.05710058347922257,-0.1367958093203032,-0.03529117402983969,-0.005466847060228748,0.00039275122747374757,-0.018140813378391015,0.4488294,0.5282388,0.36202872,0.36643904,0.2953394,0.34844443,0.395374,0.31799078,0.39563555,0.34722957,0.42464536,0.44582626
"Duncan Laurence, FLETCHER-Arcade feat FLETCHER",71.77734375,0.062313807625500754,201,1464.4708121189185,0.1,0.4,0.14743365,-184.56491,126.03659,9.663173,14.760443,-12.674752,4.965914,-1.7370981,-4.5182548,-4.0169115,0.46305713,17.94320373685473,20.625290445585645,21.977166164136275,43.06734788433465,0.12244364322936549,0.14191186676559975,-0.03803361725877914,0.09986938058736074,-0.015984233056909575,0.005406318303325812,0.40413806,0.23052187,0.26333046,0.24166885,0.39397106,0.28647825,0.20457383,0.27373025,0.23642021,0.3433603,0.21725516,0.3433544
Ed Sheeran - Castle on the Hill,135.99917763157896,0.08329791641481303,618,1831.5053446057552,0.3,0.5,0.23686332,-87.92109,104.958626,-9.670721,34.691494,8.588727,8.205667,1.1914587,4.606324,-3.8236585,3.8579154,15.016935684700002,18.59669135424354,19.106665913864266,44.11829366193432,0.11203955425977187,-0.0017812914570494779,-0.0003347600095150217,-0.06285557721636119,-0.0010383972898957198,-0.012127090656128907,0.2850528,0.40388048,0.59557956,0.35415167,0.39968142,0.2866309,0.36320177,0.34549212,0.33574793,0.49234012,0.32001883,0.32289642
Ed Sheeran - Galway Girl,99.38401442307692,0.10757215036084274,269,2306.113427194804,0.3,0.6,0.25430104,-52.565777,89.31128,-10.011815,20.750532,4.9835024,6.337133,-0.6599679,5.137381,-2.1629553,3.686192,15.33472759667459,18.908581198725294,18.496249637872634,42.80145301660953,0.045482241516473954,-0.07066081170744529,-0.02707796828572401,0.00811953973709127,-0.005035906618031643,0.021959735067604524,0.3748808,0.444349,0.3437824,0.3637838,0.45128843,0.37688544,0.44496354,0.349395,0.44330677,0.49204013,0.38593662,0.43648285
Ed Sheeran - Happier,89.10290948275862,0.060685670154970915,295,1696.538385952644,0.1,0.6,0.24305256,-123.59007,100.80873,8.234447,27.330917,11.923753,11.955739,-2.9147356,8.084071,-0.58511126,1.7880012,16.274386165990208,20.279973563199967,20.121824564481066,42.725412079848574,0.0790700034839676,0.12972007253167084,-0.04122925900769608,0.1272759508101146,0.009820229872412139,0.026604164145658787,0.5110821,0.32218525,0.28700238,0.28306642,0.47377366,0.36393625,0.28850433,0.4563215,0.35575145,0.34785327,0.2883723,0.36240944
Ed Sheeran - Perfect,63.02400914634146,0.08429507366052916,283,2078.151945472316,0.3,0.6,0.2791325,-66.05977,95.023346,7.524371,40.238293,4.8827496,6.972188,-0.5030209,1.0693213,-5.588075,7.698731,18.261681101259658,21.14630358363249,22.963905974065483,44.31235906729325,-0.25181133407807677,0.032467383250634266,0.005077523785673559,0.1241588730380023,-0.024032773231885577,-0.00030822288272191263,0.43703833,0.31478637,0.2876245,0.44647488,0.29277706,0.31626013,0.246598,0.37699863,0.48258197,0.3147405,0.33256942,0.28567988
Ed Sheeran - Shape of You,129.19921875,0.0791114211145521,523,1945.4359600095065,0.3,0.6,0.25154296,-93.42548,94.20055,1.2856519,20.872696,6.3547997,3.6561108,-8.759515,0.65373206,-11.074495,0.63264513,17.06229183373041,19.61041856617941,17.00214575540989,40.26801355768073,0.014017472416507026,-0.09993328393074945,-0.05458989006767206,-0.007446545558237643,0.013611870241044866,0.0112068762695159,0.258572,0.4580966,0.28916728,0.25537267,0.37481883,0.32554176,0.45510942,0.33847505,0.3594589,0.3650804,0.2527808,0.25976053
Ed Sheeran-Afterglow,112.34714673913044,0.06359907608059037,350,1613.5997391824646,0.3,0.6,0.2533794,-136.81802,110.04792,5.2167435,25.13432,7.168053,6.884065,-3.137465,3.3597963,-7.581343,2.3086417,18.244290266110614,20.545475281326308,20.873897245029596,44.41777187044748,0.05144711609345483,-0.276707539754191,0.08867653727994419,-0.05623246976975701,0.008728460616924293,0.021279423996851746,0.24968173,0.23847048,0.20072286,0.3173862,0.35129112,0.3582509,0.6039274,0.34342855,0.2383821,0.16422759,0.24002081,0.37208933
Ed Sheeran-Bad Habits,123.046875,0.08069116885774824,493,2182.1898303189537,0.3,0.6,0.26811138,-75.95415,87.777016,8.399641,22.277975,3.6775324,11.468053,-2.1612988,4.498512,-6.1586375,4.584284,16.81926156508324,20.80912561519592,21.311924086154153,41.359557160716896,0.07553232963224862,-0.05181315251129414,0.03782532081078099,-0.05038617441008577,-0.004587015958365407,-0.012734263347171917,0.33176658,0.425215,0.4349857,0.29288167,0.3174651,0.28872684,0.4155874,0.36891982,0.33790338,0.37458342,0.36486614,0.46407157
Ed Sheeran-Eyes Closed,107.666015625,0.055074225074203995,337,1709.659448526906,0.3,0.6,0.25962225,-132.17433,103.94424,26.700804,25.324501,15.88721,7.765919,-1.3397243,6.506209,-6.0608277,4.3855824,16.27380277651938,19.46005927985965,19.946094194501818,40.55191057235174,0.08987743761873322,-0.01975279861536025,0.022452150073899526,-0.08348865901651262,-0.018851465988003878,-0.015995316450655984,0.33281922,0.4114219,0.56020707,0.38685766,0.31938308,0.28575236,0.3714779,0.345924,0.30055007,0.35109612,0.34732422,0.3819556
Ed Sheeran-Shivers,143.5546875,0.14546625664893617,528,2952.927591047897,0.3,0.8,0.28677532,-34.758015,59.305237,6.917769,15.724529,2.4694524,3.094785,-5.799042,3.7289803,-9.610361,5.1485405,15.82303173317505,18.615178763515527,18.83957310723048,38.62331269901471,0.12979965973638902,-0.02868540190937968,0.008365130200494867,-0.055435362418375655,-0.014156515336401523,-0.004764416431605702,0.29037523,0.37235162,0.47008914,0.32717648,0.42505696,0.3181523,0.4243324,0.31799027,0.32649153,0.41626373,0.32498878,0.37147525
Elley Duhé-MIDDLE OF THE NIGHT,92.28515625,0.06547693284639289,282,1884.8689953187957,0.2,0.7,0.24045822,-88.40389,104.10497,10.282411,25.09627,5.7466655,20.80778,5.2329617,6.189138,7.9540987,7.3932786,16.25805299218916,18.767987139228115,21.09140668906389,42.45135773638101,0.20411110963159168,0.007005208531157388,-0.03283444019940183,0.08025018117152691,-0.002402364579473184,0.027039953752684375,0.46369416,0.35578322,0.35601956,0.33358172,0.41981077,0.28631145,0.30496815,0.3446771,0.339265,0.4243719,0.4401998,0.6081988
"Elton John, Dua Lipa, PNAU-Cold Heart - PNAU Remix",117.45383522727273,0.07506801426524976,407,1992.4109081955858,0.2,0.6,0.20236509,-157.58228,80.48245,24.336967,10.969866,-1.0039048,8.804859,-4.1304007,1.8770792,-4.7563763,3.9865966,15.39668315210661,18.5845332857527,21.269893963933708,37.41619849694122,-0.08049219455126724,-0.0035452336972510035,-0.029067246842581395,0.034127050427960284,0.003981740397516318,-0.002096578238817528,0.43071178,0.46156695,0.3028798,0.35993165,0.32517108,0.3944544,0.27098027,0.28911826,0.4058788,0.3212671,0.3651061,0.29825702
"Eminem, Juice WRLD-Godzilla feat Juice WRLD",161.4990234375,0.10589230747743525,709,2360.1797304083902,0.2,0.7,0.22334526,-82.22887,91.170845,-3.460449,19.820353,3.3890748,6.085277,-4.761479,2.9721017,-10.2102585,1.70171,14.992954651581558,17.75107381515017,16.623333737626954,42.46094809277739,-0.06962325484336168,-0.013707350527404755,0.014998241295378372,-0.04143771389430274,0.004030556227605702,0.03219266795472699,0.46879718,0.49362952,0.44224128,0.46472487,0.46978566,0.5153519,0.47572038,0.41969642,0.41081223,0.4200956,0.47119123,0.4265335
Enrique Iglesias - DUELE EL CORAZON (feat. Wisin),92.28515625,0.11450455741793542,304,2611.113482718742,0.2,0.3,0.12721103,-126.09577,74.29856,7.3509398,23.119219,7.54966,8.461722,2.4309602,4.6837463,-3.274547,7.8527913,14.594230490057717,18.066629208694543,18.007437088958667,40.73346798515026,-0.044593717661524784,-0.07578789020438552,0.026243879348440573,0.06256200647096476,-0.018022204894223876,-0.015257159762662587,0.37719008,0.39273733,0.38135946,0.45579207,0.4079526,0.37756798,0.41542834,0.42505625,0.51032907,0.39448115,0.4075827,0.49183536
Enrique Iglesias - EL BAÑO,89.10290948275862,0.09241983439483123,351,2271.6439511606845,0.2,0.4,0.18328889,-98.93062,87.656364,4.682733,24.380323,4.4819517,7.827914,2.5193655,6.484454,-4.120321,12.263494,16.398528772769744,18.918841058952303,20.168148801068295,41.21117297571854,0.04959881310957118,-0.11436400863373491,-0.011749644411812974,-0.017095403677675074,-0.004746955000209047,0.013815049011911081,0.3603124,0.4253012,0.35563424,0.3549007,0.37741676,0.35602427,0.45290622,0.35704723,0.42578295,0.4964717,0.4044553,0.41298243
Epik High - Map the Soul (feat. MYK),99.38401442307692,0.07138717412039,430,1853.6442063821864,0.1,0.2,0.10075457,-179.44347,106.40355,12.478075,37.54203,9.527053,10.997813,-1.4959702,6.7792993,-2.8973267,2.8468509,14.630142475943066,17.996758992958416,17.89219039431439,41.03787185659576,0.12070990347003717,-0.027725866430017617,-0.03459283372187131,0.050274771271725874,0.007526303026489151,0.03090227364156109,0.38107038,0.3189578,0.3263697,0.34653023,0.46566966,0.39040652,0.4031025,0.50551605,0.44774798,0.5497447,0.4589383,0.43220475
Farruko-Pepas,129.19921875,0.09138855390100671,619,2399.3382029195363,0.2,0.6,0.23866563,-68.75072,79.338875,1.8370949,8.5103655,-2.5452907,8.389945,-5.1849494,8.445879,-0.035330627,5.808433,17.9319229288309,19.66679815492699,20.98678281308269,41.817332152739105,0.07931226045734714,0.006199130963704426,0.010497279389641142,0.01183788491287251,0.0054774342603307906,0.009970859234911408,0.38237533,0.2964752,0.29105777,0.26879266,0.3690928,0.28953084,0.39833862,0.44599748,0.34818482,0.4581278,0.3639775,0.42027155
Fifth Harmony - Work from Home (feat. Ty Dolla $ign),103.359375,0.08220932662002849,369,2181.470864777253,0.2,0.5,0.2001266,-112.54091,91.509544,-0.748453,2.125316,1.6013165,-3.0736141,-5.9260736,0.21177611,-3.687638,4.421238,16.960540769435557,18.41332707837536,18.820430740707963,39.97806022115903,-0.1516310281853742,0.0212380376883852,-0.025663471952435818,0.14135185474339645,-0.04407576732731492,-0.008662575606888922,0.47347483,0.37291127,0.32495317,0.47193512,0.35350305,0.3684213,0.28766015,0.36262405,0.55093914,0.386208,0.38337615,0.33987734
FIFTY FIFTY-Cupid - Twin Ver,117.45383522727273,0.07909022177419354,322,2055.3536685735467,0.2,0.4,0.1836129,-118.931175,96.65617,15.004397,20.325367,-1.0446222,1.9926091,-0.31491747,0.96607846,-2.7252808,7.2586336,16.840140874842866,20.814386276337093,23.37155616891114,40.45427706217824,0.13432678544387133,-0.061548172022299764,-0.01838592683187417,-0.011318548931650168,0.003807713291979244,0.004003490549617359,0.2598601,0.36261287,0.39455825,0.27354336,0.3322214,0.2321081,0.37757596,0.28654337,0.29296362,0.43340012,0.2878085,0.32574466
Fitz and The Tantrums - HandClap,135.99917763157896,0.11277476385652463,440,2467.341274521207,0.1,0.3,0.14141145,-93.67711,77.14354,-16.866354,26.54975,11.954154,11.201924,3.0437982,7.5573483,3.2171514,4.231715,16.878137344926728,18.189216386181926,18.338740996605473,43.73436319399468,-0.04333136632493648,0.0839919589880982,0.04762956862334617,0.060124907808721276,0.011839203003018333,0.011161248487924994,0.52742416,0.32717326,0.37865913,0.39128277,0.32572216,0.31147814,0.32379153,0.5075363,0.41543442,0.4085838,0.44993746,0.41185254
Flo Rida - My House,95.703125,0.09797589169191767,300,2330.0841265065897,0.2,0.6,0.29341176,-33.6896,90.370056,4.4591947,20.553621,5.343496,7.4489317,-4.6680703,7.992761,-8.577979,3.767539,14.970782906812527,18.461777004406787,18.114845131565435,40.503338162320894,-0.0066680488151439525,0.09017363962055391,0.05025818044266996,-0.04725766084924185,0.017549711914860888,-0.018359412084473076,0.3690314,0.3453589,0.5217589,0.3635121,0.3066469,0.40375292,0.34512913,0.44135797,0.39672396,0.42074937,0.568205,0.42031574
Florida Georgia Line - H.O.L.Y,78.30255681818181,0.07231120978255366,266,1709.5717386374806,0.1,0.2,0.10492104,-177.1783,106.261154,0.3213562,13.756857,8.258257,8.233283,-3.641098,4.2511396,-3.4159713,-0.9771089,16.583057381673708,20.619405447649036,21.048904134633077,41.66053473510985,-0.0311478475635755,0.1623570122832055,-0.0007409435792522166,-0.05921607377353599,0.00776848462593697,-0.00808538205862074,0.42190304,0.271582,0.40368003,0.26617536,0.24842836,0.42138034,0.26575986,0.33633208,0.23462935,0.32128295,0.40941042,0.282597
Flume - Never Be Like You (feat. Kai),117.45383522727273,0.10777999650186568,442,2293.888665192065,0.3,0.6,0.25495526,-61.432972,93.4062,-4.4475303,8.573094,-0.12157814,-1.9571055,-3.0247755,1.3859497,-7.0558577,1.6315734,17.018506035800783,21.270326243983565,21.117200753158933,42.313745192715366,0.09515148888358445,0.16185410001308503,-0.09454005541951764,0.030834549595578683,-0.028293671353857675,0.019871518632306708,0.41808322,0.32649967,0.4336891,0.3760509,0.42089143,0.35932422,0.23761328,0.31177357,0.2728837,0.44851413,0.31019947,0.2780868
Frank Ocean - Pink + White,80.74951171875,0.07998584702706525,227,1773.5098924752867,0.2,0.4,0.21144223,-122.61771,113.47358,7.7288337,26.295177,0.16887975,0.5683068,-0.21714567,0.31125888,-7.8026643,2.249407,16.199046946739518,20.180491759833906,21.767018289192716,43.72751919023648,0.07473050959280521,-0.05322778503631782,-0.012468106185041771,0.1012589591388425,-0.0012203978890881568,-0.006870863974036072,0.2953282,0.310628,0.28088242,0.28982553,0.51586676,0.3415143,0.3444914,0.35524398,0.38927123,0.38849586,0.3077223,0.4297946
"Fred again.., Obongjayar-adore u",123.046875,0.09481319469991592,445,2156.9647988769157,0.1,0.6,0.21140425,-104.951035,91.53784,6.7993693,19.216475,-14.8492565,10.271522,-10.051995,-0.071442105,-12.957434,-3.888806,16.438813979250348,19.658963731872795,19.241139837669163,41.55031490257287,0.06681505235909652,0.10221919827294834,0.029370484831486465,0.04235085728901305,0.01640017055301756,0.008677886620800261,0.50778234,0.3449297,0.29891682,0.29438385,0.38118008,0.34819606,0.3233957,0.53842115,0.3656836,0.3547564,0.29201856,0.3327213
French Montana - Unforgettable,129.19921875,0.07225353941701043,611,1762.4864786286155,0.2,0.7,0.23220094,-91.42747,118.98782,0.795973,22.714205,10.255728,9.692337,-0.036089763,7.330863,-3.5247626,6.387981,14.27022574715112,17.383361773573853,18.161508950655655,44.30433704915835,-0.08493773724021338,-0.06160563415171082,-0.00993298438184567,0.005044563637315168,-0.002426239898216722,0.008774165499387398,0.42986175,0.513955,0.45161507,0.56792104,0.40931955,0.4179776,0.4521741,0.4201577,0.50025856,0.42414138,0.43076727,0.45696753
Future - Low Life (feat. The Weeknd),143.5546875,0.045365636385867616,716,1349.112553085349,0.3,0.6,0.24838828,-166.4275,124.84639,16.048796,13.57869,0.4905469,4.5736227,7.121785,5.390244,-1.6176925,11.577738,15.782975252057257,19.207987326964403,20.296956162416706,41.994684833946096,-0.12083009568496085,0.2585122880704225,0.10861602817731662,0.17974210380915473,0.010305239705711032,0.06825512443543423,0.55253655,0.3881529,0.4274169,0.5008298,0.4061514,0.4560425,0.4058094,0.51303196,0.43367687,0.3772495,0.39673322,0.38623303
Future - Mask Off,151.99908088235293,0.026572715743987976,693,1276.5129714590348,0.4,0.5,0.22777554,-201.31358,114.25911,16.053968,14.878118,21.313541,18.796413,3.082372,13.589038,3.0684335,9.800819,14.081497558282274,18.612769609832092,17.832203055506167,44.00752258002598,0.13286287431764482,0.08852133749326858,-0.016813396398959787,-0.18393164089524408,-0.06706857951911692,-0.024045253434551616,0.55399364,0.5741336,0.6433675,0.6207731,0.66962093,0.6134368,0.53222024,0.5137062,0.48416167,0.54218,0.5452617,0.5493588
"Future, Drake-Life Is Good feat Drake",143.5546875,0.10344035661599293,766,2535.5201322034786,0.1,0.5,0.16572298,-153.57095,88.73384,17.039095,13.972346,8.917689,10.706865,-11.306589,6.8497343,-7.886437,2.190949,15.377566016163978,18.81626606713524,17.49922782150429,42.51912356413578,0.05220478888888457,-0.0038092965554442334,0.0041997405012416675,0.11137703574011337,0.033449096135084545,-0.010378444005560577,0.44328466,0.43004173,0.4421249,0.4403117,0.48626208,0.48708943,0.47185385,0.44852808,0.4305378,0.46644738,0.4466304,0.44769245
G-Eazy - Him & I (with Halsey),89.10290948275862,0.0692385900382074,408,2040.5288232947337,0.4,0.6,0.31310204,-53.87769,101.14229,5.332325,15.183001,5.6109395,1.2914703,-3.215525,5.696833,5.035559,4.796366,16.215406342843337,18.116439099823683,19.354886198370924,39.316349909124824,0.09377090688917161,0.03344417320702228,-0.014817321360845523,-0.04112977892979235,-0.0037259363212011776,0.004568158082405176,0.4383706,0.35098368,0.4101971,0.37170324,0.4552121,0.3583486,0.40059626,0.4198951,0.41285688,0.5709941,0.39192212,0.40254682
